,FERARI__T-end,Decay%__T-end,Cracks__T-end,Acceptance_Score__T-end,Firmness___T-end,Bleaching__T-end,Cluster weight__T-end,weight_loss__T-end,Shattering(%)__T-end,FER_RG__T-end,Shatter__T-end,Decay__T-end,Rachis_Score__T-end
282,0.5105,2.550346254875428,2,1.0,0.7651741999999999,1,628.15,4.005440430344159,0.0,4.219,0,2.0,1.0
283,0.4922,6.168181118127214,2,1.0,0.8880172000000001,1,649.3,9.477470443899177,0.0,4.124,0,5.0,1.0
284,0.4941,4.174991747311361,2,1.0,0.5028086,1,575.57,9.64789727328382,0.0,2.671,0,3.0,1.0
285,0.6556,2.6349984374228987,2,1.0,0.7132538,1,607.97,7.594917469678089,0.0,3.315,0,2.0,1.0
286,0.5615,2.649159941791242,1,1.0,0.9885358,1,604.72,12.577174643926883,0.0,3.568,0,2.0,1.0
287,0.6006,44.286767416144485,2,1.0,0.7980728,1,651.12,8.682801695293326,0.7679076053569234,3.694,5,36.0,1.0
288,0.5071,7.2482128314179715,2,1.0,0.634795,1,663.06,6.277569345242768,0.0,3.578,0,6.0,1.0
289,0.7525,1.3231358815950314,1,1.0,0.7004158,1,605.38,8.854910782138187,0.0,4.057,0,1.0,1.0
290,0.7336,7.306061020659461,1,1.0,0.988232,1,657.81,7.612587697592511,0.0,4.199,0,6.0,1.0
291,0.6014,5.138320904498436,1,1.0,0.8055894,1,623.55,9.063638912251202,0.16037206318659292,4.03,1,4.0,1.0
292,0.9889,2.9376707681587293,1,1.0,0.43434579999999995,1,545.33,8.450323590071825,0.0,3.922,0,2.0,1.0
293,0.5104,0.0,1,1.0,0.6627544,1,399.26,2.2195768790308024,0.25046335721084007,3.745,1,0.0,1.0
294,0.8454,0.0,1,1.0,0.507444,1,496.48,8.250834377772462,0.0,5.15,0,0.0,1.0
295,0.5628,0.0,1,1.0,1.2525086,1,618.6,6.984786620362961,0.0,3.653,0,0.0,1.0
296,0.5481,9.81963620760991,1,1.0,0.6987498,1,652.57,7.942256176207953,0.0,4.069,0,8.0,1.0
297,0.4193,1.3726565445385064,1,1.0,1.3877584,1,583.54,6.0339621729993524,0.0,2.945,0,1.0,0.9
298,0.6455,6.052591808976877,1,1.0,2.2380162,1,661.7,8.00259426738969,0.1511258878645912,4.547,1,5.0,0.9
299,0.5572,2.557348785977683,1,1.0,0.643076,1,626.43,9.734951325243388,0.15963475567900645,4.862,1,2.0,1.0
300,0.522,1.17583159625378,2,1.0,2.2650936,1,681.22,3.903796745646592,0.14679545521270662,4.375,1,1.0,0.9
301,0.6718,1.207034252045629,3,1.5,1.4991844,1,663.61,5.978439492539275,0.0,4.537,0,1.0,0.7
302,0.5138,1.1644303595051535,2,1.0,1.551928,1,687.89,5.520308162918487,0.0,3.199,0,1.0,1.0
303,0.472,3.678192588510814,1,1.0,2.2117424,1,653.31,7.494250213356871,0.0,4.956,0,3.0,1.0
304,0.4285,0.0,1,1.0,1.1707864,1,607.2,9.521995004022173,0.16469038208168643,3.661,1,0.0,1.0
305,0.5923,2.5523372526527104,1,1.0,1.2006078,1,627.66,10.145859226560376,0.0,4.889,0,2.0,1.0
306,0.5438,0.0,2,1.0,1.1599769999999998,1,564.46,7.7950665180843846,0.0,3.538,0,0.0,1.0
307,0.8561,1.217084770486074,2,1.0,1.1528426,1,658.13,5.650102110279106,0.15194566423047118,6.198,1,1.0,0.9
308,1.085,0.0,1,1.5,0.7679966,1,525.59,7.295418500896722,0.19026237181072697,4.158,1,0.0,1.0
309,0.5213,3.1805277055331658,1,1.5,0.572712,1,503.69,9.14152401671723,0.1985348130794735,2.81,1,2.0,1.0
310,0.8485,3.310464539593321,1,1.5,0.424732,1,483.92,12.343830499742403,0.0,5.583,0,2.0,1.0
311,0.7862,2.161126699762573,1,1.5,1.4965776,1,370.64,6.569050245712569,0.0,4.566,0,1.0,1.0
312,0.7393,0.0,1,1.5,1.1039700000000001,1,542.57,12.24578556392547,0.0,4.861,0,0.0,1.0
313,0.821,0.0,1,1.5,1.1134466,1,543.34,14.090140249489028,0.0,4.455,0,0.0,1.0
314,0.8062,0.0,1,1.5,0.9296574,1,399.76,9.973420860165188,0.0,3.595,0,0.0,1.0
315,0.6815,2.425288400399673,1,1.5,1.0106152,1,330.27,10.782971980119576,0.0,4.375,0,1.0,1.0
316,0.7756,1.2775527130051996,1,1.5,0.9410646,1,626.98,10.186635343252403,0.0,5.338,0,1.0,1.0
317,0.6008,0.0,1,1.5,0.8976211999999999,1,447.57,8.73882979576776,0.44685747480840987,5.858,2,0.0,1.0
318,0.8079,4.713058486643392,1,1.5,1.068788,1,509.86,12.482717756270983,0.0,4.045,0,3.0,1.0
319,0.7523,0.0,1,1.5,0.8969058,1,530.09,17.87142171757555,0.0,4.651,0,0.0,1.0
320,0.5141,3.7410676754939045,1,1.5,1.4216468,1,642.33,8.507150938470016,0.0,3.557,0,3.0,1.0
321,0.4573,3.8236323711930744,1,1.5,0.8720138,1,628.46,14.63030834196477,0.0,4.237,0,3.0,1.0
322,0.4896,0.0,1,2.0,1.718381,1,658.98,7.92250414652221,0.15174967373820145,3.227,1,0.0,1.0
323,0.7086,13.631089589876083,1,1.0,0.4057788,1,646.39,12.57494054995479,0.0,4.543,0,11.0,0.9
324,0.7632,4.404406239117285,1,1.5,0.4762212,1,545.59,11.075922280236238,0.0,4.569,0,3.0,1.0
325,0.8603,0.0,1,1.5,0.6213004,1,438.84,8.134946075707715,0.0,3.856,0,0.0,1.0
326,0.8435,0.0,1,1.5,1.0357326,1,633.02,9.807069386827298,0.0,4.269,0,0.0,1.0
327,0.6651,0.0,1,1.5,0.6601672000000001,1,609.37,7.459666241614466,0.0,5.099,0,0.0,1.0
328,0.9021,1.2878227595742628,1,1.5,0.980441,1,621.98,10.843508816969646,0.0,4.121,0,1.0,1.0
329,0.8279,0.0,1,1.5,0.6953883999999999,1,552.48,15.540186312860413,0.1810020272227049,3.563,1,0.0,1.0
330,0.9033,1.4934277990118392,1,1.5,0.5847268,1,536.35,7.96239584075208,0.0,3.859,0,1.0,1.0
331,0.7815,1.2312280000614846,1,1.5,1.1723936,1,650.57,12.16845851113556,0.30742272161335443,5.152,2,1.0,1.0
332,0.8361,5.338665333666583,1,1.0,1.2081439999999999,1,600.15,8.187829920529039,0.3332500208281263,4.865,2,4.0,1.0
333,0.6485,1.3028627195836044,1,1.5,1.0342528,1,614.8,5.3911524104519195,0.0,6.27,0,1.0,1.0
334,0.5889,3.857204770542063,1,1.5,0.671153,1,622.99,10.534402701561838,0.48154866049214273,4.484,3,3.0,1.0
335,0.5889,2.57813254369307,1,1.5,1.0724728000000001,2,621.38,7.050747329987564,0.0,4.484,0,2.0,1.0
336,0.8237,0.0,1,3.5,1.6224782,1,695.66,2.31689507975736,0.14374838283069316,2.773,1,0.0,0.5
337,0.9196,0.0,2,4.0,2.7303976000000003,1,596.92,1.3502123651027238,0.0,3.871,0,0.0,0.2
338,0.9242,0.0,2,4.0,2.4385144,1,585.23,1.7625434341060546,0.0,3.664,0,0.0,0.1
339,0.4451,3.5470728899123194,1,3.7,2.2832824,1,677.46,1.3886462882096016,0.0,3.15,0,3.0,0.2
340,0.4478,0.0,1,4.0,2.8692146,1,708.23,1.3497325607309925,0.0,2.971,0,0.0,0.2
341,0.438,12.282554989521751,1,3.0,2.3964822,1,586.93,1.4176058585417564,0.0,3.698,0,9.0,0.2
342,0.4164,0.0,1,4.0,2.9023875999999995,1,647.73,0.9208413001912018,0.0,3.626,0,0.0,0.2
343,0.475,0.0,1,4.5,2.867725,1,697.98,1.813271062219532,0.0,4.613,0,0.0,0.1
344,0.4436,0.0,1,4.5,1.8706828,1,681.27,1.8908410138248843,0.0,3.824,0,0.0,0.1
345,0.4213,0.0,1,4.5,2.4965794,1,650.44,1.5230885692656995,0.0,3.34,0,0.0,0.15
346,0.6088,0.0,1,4.0,2.0486312,1,678.91,1.961039148579769,0.0,3.695,0,0.0,0.2
347,0.4226,0.0,1,4.5,2.7749582,1,669.61,2.095213030382788,0.0,3.667,0,0.0,0.2
348,0.6226,1.1251106148076355,2,4.0,2.4364074,1,711.93,2.126752818256809,0.0,3.491,0,1.0,0.1
349,0.4051,1.7390737966521204,2,4.0,2.4925026,1,460.59,1.7491840696260683,0.0,4.02,0,1.0,0.2
350,0.4178,0.0,2,4.5,1.9533947999999999,1,666.74,0.6452382016779233,0.0,3.576,0,0.0,0.1
351,0.6392,0.0,1,4.0,1.9394592,1,673.42,0.8407815882084484,0.0,4.952,0,0.0,0.2
352,0.1764,0.0,1,4.5,1.5432158,1,453.23,0.9744586947497169,0.0,2.054,0,0.0,0.1
353,0.7144,3.802997452007533,1,3.7,2.4535868,1,631.87,0.8333594902539229,0.0,5.589,0,3.0,0.1
354,0.3807,4.743785256362801,2,3.7,2.9161272,1,675.41,1.0823081429408299,0.0,2.839,0,4.0,0.2
355,0.2514,0.0,1,4.5,2.6066921999999995,1,688.04,1.027072125204981,0.0,2.51,0,0.0,0.1
356,0.3222,0.0,1,4.5,2.2230908,1,667.74,0.9611106167126484,0.1497588881900141,3.021,1,0.0,0.1
357,0.3218,1.2465567953685979,1,4.0,2.5362596,1,642.57,1.4568987992086737,0.0,2.996,0,1.0,0.2
358,0.5109,1.3521041170810757,1,4.0,2.6360921999999998,1,592.41,1.2781629116117972,0.0,4.53,0,1.0,0.3
359,0.4781,0.0,1,4.0,1.2442962,1,690.36,1.0973897596057374,0.0,5.538,0,0.0,0.2
360,0.2942,0.0,1,4.5,2.0741503999999997,1,665.96,1.4997781393284997,0.0,3.201,0,0.0,0.1
361,0.4222,1.2194936284883455,1,3.7,3.4300097999999997,1,656.83,1.252330266402058,0.0,3.256,0,1.0,0.3
362,0.5266,0.0,1,4.0,2.5752146,1,673.36,1.1639683541516757,0.0,3.899,0,0.0,0.3
363,0.5577,0.0,1,4.0,2.6096714,1,640.55,1.444748746038111,0.0,4.427,0,0.0,0.2
364,0.358156,0.0,1,4.0,2.6651492,1,611.39,1.191091861141639,0.0,3.926,0,0.0,0.4
365,0.67422,0.0,1,4.0,2.0816082,1,711.45,1.1133350012509369,0.0,4.25,0,0.0,0.3
366,0.5502560000000001,2.4364277892687674,1,4.0,2.1933184,1,657.52,0.9251725281017368,0.15208662854361846,4.297,1,2.0,0.3
367,0.648652,1.2668237675750051,2,4.0,1.8142543999999998,1,632.29,1.3480411277362563,0.0,3.535,0,1.0,0.4
368,0.54094,0.0,1,3.0,2.2147608,1,727.0,0.8969710188391232,0.0,3.581,0,0.0,0.7
369,0.612136,5.871745249824067,1,2.0,2.2677102,1,682.08,1.5942175349501473,0.0,5.425,0,5.0,0.5
370,0.74324,14.208425720620843,1,1.0,1.8891067999999998,1,676.5,1.5369836695485033,0.0,4.702,0,12.0,0.4
371,0.613496,0.0,1,3.0,2.184959,1,504.93,1.8008907213287006,0.0,4.358,0,0.0,0.4
372,0.7752,0.0,1,3.0,1.5714299999999999,1,682.38,1.7423107936873665,0.0,4.239,0,0.0,0.6
373,0.68408,0.0,1,4.0,1.8241817999999999,1,665.05,2.0991888828369953,0.0,4.311,0,0.0,0.4
374,0.77112,0.0,1,3.0,1.9466719999999997,1,628.11,2.3187459177008445,0.0,3.523,0,0.0,0.6
375,0.634916,4.888841417825045,1,3.0,2.2463168000000002,1,655.37,1.8583964778819326,0.0,4.428,0,4.0,0.4
376,0.84048,0.0,1,3.5,1.3248031999999998,1,722.29,1.6462866635801672,0.0,2.667,0,0.0,0.4
377,0.53754,1.3746589095402357,1,3.0,1.5954988,1,582.69,2.275852815885677,0.0,2.829,0,1.0,0.7
378,0.69496,2.3220420054789757,1,3.5,1.528114,1,689.91,0.7994593584194946,0.0,3.826,0,2.0,0.5
379,0.94588,3.9301310043668125,1,3.5,1.5037217999999999,1,407.62,0.8658008658008663,0.0,2.214,0,2.0,0.4
380,0.5015000000000001,10.563256454590745,1,1.0,2.2118208,1,682.46,1.0884531211501935,0.0,3.353,0,9.0,0.5
381,0.589968,0.0,2,3.5,1.3082215999999998,2,691.36,0.9413551502299567,0.14464244387873176,3.039,1,0.0,0.4
382,0.25772,9.700272479564031,1,2.0,1.4353863999999998,1,495.45,1.5225298642444047,0.0,1.955,0,6.0,0.5
383,0.5860240000000001,4.490287860526389,1,2.5,1.8406556,1,713.54,1.624110737329742,0.0,4.601,0,4.0,0.4
384,0.85884,10.224172317510968,1,1.0,1.1446792,1,626.75,1.2556717922863667,0.0,3.774,0,8.0,0.5
385,0.6709560000000001,6.000629279475001,1,1.0,1.9213194,1,667.43,1.6561804706263734,0.0,3.669,0,5.0,0.5
386,0.7976400000000001,1.3366485331909355,1,3.0,2.2079106,1,599.26,1.520106489622192,0.0,2.569,0,1.0,0.7
387,0.7140000000000001,5.9019437362766904,1,1.0,1.8625193999999998,1,678.59,1.8485036955609837,0.14736438792201476,5.224,1,5.0,0.9
388,0.556852,1.6637587238285143,1,3.0,1.7197432000000001,1,481.44,1.5963208993357185,0.0,4.105,0,1.0,0.7
389,0.610844,0.0,2,2.5,1.4952644,1,454.86,1.6646489104116198,0.0,3.409,0,0.0,0.9
390,0.79288,21.677617236246633,1,1.0,1.8753672,1,665.11,1.5658068048957423,0.0,2.955,0,18.0,0.9
391,0.9608400000000001,4.993765586034913,1,1.0,1.5954988,1,481.2,1.4298004834282474,0.20781379883624274,4.434,1,3.0,0.8
392,1.326,57.09887309844842,1,1.0,1.9519247999999998,1,659.33,2.282394439257181,0.0,4.514,0,47.0,0.5
393,0.9527,2.275115744028176,1,2.5,1.7463992,1,704.14,1.8551815457523255,0.0,3.787,0,2.0,0.4
394,0.8863,6.914908923484216,2,3.5,1.7052294,1,695.02,1.6290886445020014,0.5755230065321861,3.741,4,6.0,0.2
395,0.9164,1.1318195305986913,1,3.5,1.8396756,1,707.71,1.41529803446306,0.0,3.572,0,1.0,0.3
396,0.625,0.0,1,3.5,1.4748803999999998,1,691.15,1.2374787442305726,0.0,2.747,0,0.0,0.3
397,0.6617,3.9618162033831243,3,2.0,2.1300888,2,606.54,1.2246360290525327,0.0,3.179,0,3.0,0.3
398,0.754,28.48337580750311,1,1.0,1.2332417999999998,2,674.92,1.521850149558629,0.0,4.284,0,24.0,0.2
399,0.6884,3.6376021798365126,2,3.0,2.2053724,1,660.6,2.5749933634191553,0.0,3.376,0,3.0,0.4
400,0.6761,0.0,1,3.0,1.7247902,1,646.74,2.0565786285437424,0.0,3.762,0,0.0,0.4
401,0.564,27.316906812174945,3,1.0,1.5200682,2,703.74,2.554729364848592,0.0,3.469,0,24.0,0.6
402,0.8261,5.46589784707769,2,3.0,1.9789335999999997,2,586.18,2.2642390289449184,0.8529803132143712,4.195,5,4.0,0.3
403,0.5149,2.5863321547924643,2,3.0,2.0233863999999997,2,619.41,1.9020620189414323,0.0,2.734,0,2.0,0.4
404,0.7064,51.079741441780925,1,1.0,2.2368402,1,689.98,2.2801948787672814,0.0,3.964,0,44.0,0.3
405,0.6665,16.96051721460736,1,1.0,2.0638898,1,708.41,1.7311933859534767,0.0,4.51,0,15.0,0.7
406,0.6375,2.6982870424954943,1,3.0,2.3787932,1,593.71,0.6725444598731838,0.0,3.561,0,2.0,0.6
407,0.7896,1.4552523527488102,1,2.5,2.4767442,1,550.42,0.6856482985096294,0.0,2.793,0,1.0,0.6
408,0.6821,3.6341913432745523,3,3.0,2.4200708,1,661.22,1.019415295720244,0.0,3.215,0,3.0,0.4
409,0.3623,0.0,2,3.5,1.9779634,1,693.19,1.6584383157416782,0.0,3.218,0,0.0,0.2
410,0.5291,0.0,2,3.0,2.494933,1,676.95,1.8116152239498737,0.0,3.304,0,0.0,0.6
411,0.5034,1.2104451899537583,2,3.0,2.0206032,1,661.74,1.065976946192832,0.0,2.668,0,1.0,0.6
412,0.7075,2.8568880962995986,2,3.0,2.4818892,1,560.75,0.8434714952609955,0.0,2.843,0,2.0,0.5
413,0.6575,26.776760045463664,1,1.0,2.737091,1,598.28,1.7618758312671414,0.0,4.142,0,20.0,0.4
414,0.9486,9.237536656891495,3,1.0,1.9892530000000002,1,606.98,1.8816074488377335,0.0,3.999,0,7.0,0.8
415,0.8191,7.660856466537551,1,3.0,1.9802761999999998,1,418.23,2.0355101658390327,0.0,4.547,0,4.0,0.5
416,0.8265,6.013423221873546,2,2.0,1.9398511999999999,1,666.01,1.4778106508875752,0.0,2.846,0,5.0,0.8
417,0.7897,8.552862394557408,1,2.5,1.9526303999999999,1,655.57,1.5704998273350934,0.0,3.427,0,7.0,0.4
418,0.9005,0.0,2,3.5,1.8311887999999998,1,499.35,1.9459608058751854,0.0,3.356,0,0.0,0.3
419,0.5967,1.6828438169670994,2,3.0,1.7113446,1,475.98,1.638734475418984,0.0,3.514,0,1.0,0.4
420,0.9427,4.654135556782197,1,2.0,1.8209673999999998,2,688.42,1.9945047905129325,0.43578048284477505,4.133,3,4.0,0.6
421,0.7222,40.53402393284515,1,1.0,2.3876524,1,671.88,2.091135625081973,0.0,2.145,0,34.0,0.8
422,0.8467,2.4679566181907813,1,2.0,1.6608256000000001,1,649.12,1.7749867594764344,0.0,2.803,0,2.0,0.7
423,0.9242,33.5617873282854,1,1.0,2.0839504,1,668.26,2.4380985750992825,0.0,3.728,0,28.0,0.9
424,0.9858,4.958907925894971,1,2.0,2.4740982,1,646.11,1.5901302261823076,0.0,4.027,0,4.0,0.6
425,0.759,7.443085024004955,1,2.0,2.5335351999999998,2,645.7,1.5220839433870035,0.0,4.186,0,6.0,0.6
426,0.896,10.944331667707681,1,1.0,1.6206456,1,512.32,2.086996407002515,0.19519050593379136,3.188,1,7.0,0.7
427,0.7759,2.356159548182139,3,2.5,2.0752774,1,679.92,2.5749043545544468,0.14707612660312977,3.639,1,2.0,0.5
428,0.4522,2.44617498854787,1,3.0,1.5779568,1,327.45,2.1017699115044337,0.0,3.672,0,1.0,0.3
429,0.2408,39.55785376056706,1,1.0,1.2779003999999998,1,344.23,3.219185784975256,0.0,1.897,0,17.0,0.7
430,0.6357,5.92797619928657,2,2.5,2.0332942000000003,2,675.61,2.5276643631064855,0.0,3.348,0,5.0,0.3
431,0.5597,49.58966827919834,1,1.0,1.118425,1,694.56,2.9388336896826512,0.0,3.863,0,43.0,0.8
432,0.8319,0.0,1,3.0,2.3559298,1,455.1,2.8415277214406185,0.21973192704900021,3.875,1,0.0,0.5
433,0.7137,0.0,1,2.0,1.47784,1,399.44,1.729524934189492,0.0,3.94,0,0.0,0.7
434,0.668,27.344247032353163,1,1.0,1.9563739999999998,1,644.45,1.5535730652897801,0.15517107611141284,3.714,1,22.0,0.8
435,0.8866,34.653893695920885,1,1.0,2.1207984,1,647.2,2.4860629802621665,0.0,3.848,0,28.0,0.6
436,0.5772,0.0,1,3.5,1.1440519999999998,1,301.37,1.4389900905909598,0.33181803099180407,3.386,1,0.0,0.2
437,0.595,0.0,1,3.5,1.3709122,1,490.46,2.2618122396923184,0.0,3.285,0,0.0,0.3
438,0.7203,17.45206673306773,1,1.0,1.000482,1,642.56,1.7327073360962917,0.0,3.552,0,14.0,0.9
439,0.9661,6.07536179120779,2,2.0,1.1615646,1,659.22,2.3797183432303064,0.0,3.23,0,5.0,0.4
440,0.7987,18.470407378939278,1,1.0,1.5921766000000002,1,520.4,3.99586761613105,0.0,4.132,0,12.0,0.7
441,0.7199,5.485080375943712,2,2.0,2.9180872,1,584.13,1.597008136655383,0.0,4.019,0,4.0,0.4
442,0.5778,1.6031221855298712,1,1.5,2.0607146,1,499.65,1.575888899832562,0.20014009806864808,3.327,1,1.0,0.8
443,0.8163,18.11452177059462,1,1.0,1.8914784,1,663.28,2.04395085066163,0.0,4.627,0,15.0,0.9
444,0.6655,21.273359408952626,3,1.0,1.7265542,1,414.18,2.8225522629689523,0.0,2.927,0,11.0,0.8
445,0.4452,7.351883862874975,1,1.5,1.5574845999999998,1,653.71,3.073661111440605,0.0,3.165,0,6.0,0.4
446,0.5241,1.2790214926707757,2,3.0,1.9148416,1,626.26,2.058115166869971,0.3193561779452624,3.097,2,1.0,0.4
447,0.3937,2.5862068965517238,2,2.5,2.4838785999999997,2,619.44,1.5699485158583861,0.0,2.469,0,2.0,0.4
448,0.432,0.0,1,4.0,2.7020364,1,518.13,1.2163733770566807,0.0,2.636,0,0.0,0.2
449,0.5923,0.0,1,3.7,2.0051486,1,557.3,1.3820318168144359,0.0,5.053,0,0.0,0.3
450,0.4557,0.0,1,4.0,2.760954,1,654.36,1.0943168077388163,0.0,2.187,0,0.0,0.1
451,0.5568,0.0,1,4.0,2.0097742,1,637.6,1.4863570347022657,0.15683814303638646,4.838,1,0.0,0.15
452,0.7238,0.0,1,4.0,3.243359,1,643.87,1.9103913712466238,0.0,4.716,0,0.0,0.2
453,0.631,0.0,1,4.0,2.0954752,1,522.02,1.969916057914407,0.0,2.975,0,0.0,0.25
454,0.7439,0.0,1,3.7,2.4985884,1,632.72,1.8749709216668349,0.0,5.026,0,0.0,0.4
455,0.5255,0.0,1,4.0,1.9649293999999997,1,646.84,0.8446386142408202,0.0,2.409,0,0.0,0.2
456,0.6762,0.0,1,4.0,2.3757943999999998,1,662.9,2.294869338364268,0.1508523155830442,3.757,1,0.0,0.3
457,0.6437,0.0,1,4.0,1.8763471999999999,1,674.87,1.0788150623689978,0.0,3.026,0,0.0,0.25
458,0.6327,0.0,1,4.0,2.4862796,1,601.35,1.6244601491951234,0.0,2.991,0,0.0,0.25
459,0.6065,0.0,1,4.5,1.4977045999999998,1,632.54,1.907449910055218,0.0,3.631,0,0.0,0.15
460,0.7958,0.0,1,4.0,1.8171845999999998,1,437.76,2.3554603854389726,0.22843567251461988,3.029,1,0.0,0.25
461,0.8294,0.0,1,4.5,2.1210826000000003,1,683.29,1.366995784976042,0.0,4.788,0,0.0,0.15
462,0.8696,0.0,1,4.5,1.6636969999999998,1,678.06,0.8510264958764769,0.0,2.665,0,0.0,0.2
463,0.8836,0.0,1,4.5,2.4981278,1,686.35,1.3468061863968268,0.0,4.747,0,0.0,0.15
464,0.4853,0.0,1,4.0,1.4825831999999999,1,660.75,1.3864843889916967,0.3026863412788498,4.084,2,0.0,0.2
465,0.6443,0.0,1,4.0,1.7427437999999997,1,728.04,0.8903046638895801,0.4120652711389484,3.724,3,0.0,0.2
466,0.6613,0.0,1,4.0,2.5077906,1,495.95,0.7325714056964482,0.20163322915616494,4.184,1,0.0,0.2
467,0.661,0.0,1,4.0,2.7335336,1,570.87,1.526599047816191,0.0,5.057,0,0.0,0.3
468,0.7944,0.0,1,4.0,1.4195496,1,683.13,0.9353519533629231,0.0,4.755,0,0.0,0.2
469,0.7846,0.0,1,3.7,2.5176984,1,451.98,2.0288724151385003,0.0,4.558,0,0.0,0.3
470,0.8646,1.6780318224361546,1,3.5,1.6267411999999999,1,448.74,2.02611239683856,0.0,2.422,0,1.0,0.3
471,0.8188,1.6311411489472314,1,3.0,1.9550804,1,461.64,2.1202612161818335,0.0,4.889,0,1.0,0.6
472,0.6985,0.0,1,3.5,2.5941678,1,720.66,1.8655700201536094,0.0,3.603,0,0.0,0.3
473,0.6961,0.0,1,4.0,2.075395,1,695.77,1.5452319970567112,0.0,4.37,0,0.0,0.2
474,0.8012,0.0,1,3.7,2.1475328,1,665.71,2.0164554539968402,0.15021555932763514,4.275,1,0.0,0.3
475,0.5176,0.0,1,3.7,3.127866,1,681.37,0.8397124312367176,0.0,3.796,0,0.0,0.3
476,0.70924,1.2611164146108627,1,3.5,2.157127,1,597.09,1.0621375310687604,0.16747893952335494,4.969,1,1.0,0.5
477,0.80104,0.0,1,3.5,1.462062,1,463.52,1.0904124789279417,0.0,4.878,0,0.0,0.6
478,0.531692,0.0,1,4.0,1.5151485999999998,1,556.92,1.1869910044179584,0.0,3.769,0,0.0,0.5
479,0.8500000000000001,0.0,1,3.5,2.3048326,1,683.75,2.9508615550571955,0.0,5.381,0,0.0,0.6
480,0.647292,0.0,1,4.0,1.7786313999999999,1,666.48,1.7932660428792397,0.0,5.756,0,0.0,0.4
481,0.63002,0.0,1,3.5,2.4971772,1,674.17,2.0983996979466246,0.0,4.901,0,0.0,0.5
482,0.411468,0.0,1,3.5,1.838725,1,703.32,1.0300574130361275,0.0,2.98,0,0.0,0.5
483,0.6251920000000001,0.0,1,4.0,2.6854449999999996,1,571.54,1.0525951317475226,0.0,4.405,0,0.0,0.4
484,0.48994000000000004,0.0,1,4.0,3.8232054,1,690.76,0.8298159473971306,0.0,2.603,0,0.0,0.5
485,0.6009160000000001,0.0,1,4.0,2.308439,1,675.5,2.7091644942460786,0.0,3.464,0,0.0,0.5
486,0.566508,0.0,1,3.0,1.8280332,1,638.61,1.8157498231911606,0.3131801882212931,3.223,2,0.0,0.7
487,0.6538200000000001,0.0,1,3.5,1.5268693999999998,1,350.4,1.7221069164750218,0.0,3.605,0,0.0,0.4
488,0.5290400000000001,0.0,1,3.5,2.3977366,1,476.64,1.1243413682944066,0.0,4.207,0,0.0,0.5
489,0.662864,0.0,1,4.0,2.1198478,1,683.95,0.9758357584444554,0.14620951823963738,5.287,1,0.0,0.5
490,0.672656,0.0,1,4.0,1.8006422,1,628.45,1.4458889394200627,0.0,4.058,0,0.0,0.4
491,0.61982,0.0,1,4.0,1.3152971999999998,1,652.73,1.2376874309663874,0.0,4.407,0,0.0,0.6
492,0.5393760000000001,1.0874431366885695,1,4.0,2.848566,1,692.45,1.3870889645252722,0.14441475918838903,3.749,1,1.0,0.5
493,0.648448,0.0,1,4.0,2.0278356,1,634.8,1.7823988117341403,0.15752993068683052,4.1,1,0.0,0.4
494,0.6256680000000001,0.0,1,3.5,1.9783161999999999,1,630.26,1.6540274006803393,0.47599403420810454,6.286,3,0.0,0.6
495,0.7799600000000001,0.0,1,3.5,1.9775224,1,541.09,1.7468359027437315,0.0,4.604,0,0.0,0.6
496,0.558144,0.0,1,4.0,2.3854866,1,400.42,2.0259358942989905,0.2497377753358973,3.41,1,0.0,0.5
497,0.534956,0.0,1,4.0,2.6382579999999995,1,487.73,1.2732278045423189,0.2050314723310028,4.167,1,0.0,0.5
498,0.484976,0.0,1,3.5,2.4592218,1,664.08,1.4162287343012325,0.15058426695578844,4.473,1,0.0,0.5
499,0.503268,1.1021985421118885,1,4.0,2.4114468,1,683.18,2.053046594982086,0.0,3.298,0,1.0,0.5
500,0.53856,0.0,1,4.0,1.6798768,1,639.78,1.4828844643599568,0.6252149176279347,4.072,4,0.0,0.4
501,0.602616,0.0,1,3.5,1.5744778,1,676.9,2.6099217311233867,0.0,2.935,0,0.0,0.6
502,0.6538200000000001,0.0,1,4.0,1.1864762,1,672.88,2.5799913131605687,0.7430745452383783,3.448,5,0.0,0.4
503,0.638792,0.0,1,4.0,2.0289724000000002,1,536.53,1.7524262955502745,0.0,2.179,0,0.0,0.5
504,0.6699,0.0,1,3.0,2.9549744000000002,1,650.22,1.5981113229819222,0.0,4.384,0,0.0,0.4
505,0.9211,0.0,1,2.5,3.2795112,1,429.24,1.7622556872797155,0.0,5.009,0,0.0,0.7
506,0.5082,0.0,2,3.0,2.8284956,1,683.27,1.117237586651041,0.0,2.692,0,0.0,0.3
507,0.915,0.0,1,3.0,2.0329218,1,540.37,1.3779383851657094,0.0,3.691,0,0.0,0.4
508,0.7798,0.0,1,2.5,1.9517876,1,646.91,2.2026365120638642,0.15458100817733533,3.916,1,0.0,0.6
509,0.8565,0.0,2,3.0,2.1367528,1,448.81,1.093064768495048,0.44562286936565587,2.846,2,0.0,0.2
510,2.643,0.0,2,2.5,1.9099024,1,705.2,2.1221668586656253,0.0,0.3633,0,0.0,0.7
511,0.4908,0.0,1,3.0,2.7957734,1,501.32,2.259655690082076,0.0,3.787,0,0.0,0.4
512,0.6335,2.3020834925633222,1,1.5,2.518943,1,654.19,2.8916234951830875,0.45858236903651844,3.902,3,2.0,0.8
