2.673397362232208252e-01,-2.399301230907440186e-01,-2.702177464962005615e-01,3.438669443130493164e-01,-1.778559572994709015e-02,-1.501938104629516602e-01,3.311687707901000977e-02,-2.243914008140563965e-01,-2.677425146102905273e-01,-1.959998607635498047e-01,1.423260420560836792e-01,1.668234765529632568e-01,-6.596112251281738281e-02,-1.880727261304855347e-01,-2.656807899475097656e-01,6.162437796592712402e-02,-2.623799741268157959e-01,-1.337087750434875488e-01
2.688093781471252441e-01,-2.187073528766632080e-01,-2.565636932849884033e-01,3.372498154640197754e-01,-4.335136711597442627e-02,-1.469836682081222534e-01,4.919064417481422424e-02,-2.266222983598709106e-01,-2.497547268867492676e-01,-2.223633378744125366e-01,1.152155697345733643e-01,1.692438870668411255e-01,-5.414861440658569336e-02,-1.742670983076095581e-01,-2.460015714168548584e-01,4.783243685960769653e-02,-2.467620074748992920e-01,-1.408394575119018555e-01
2.686303257942199707e-01,-1.860588788986206055e-01,-2.103372812271118164e-01,3.525492548942565918e-01,-8.548626303672790527e-02,-1.337237507104873657e-01,5.526835098862648010e-02,-2.412523180246353149e-01,-2.016369104385375977e-01,-2.997211217880249023e-01,5.340856686234474182e-02,1.996353715658187866e-01,-1.720994710922241211e-02,-1.328745335340499878e-01,-2.008807361125946045e-01,2.247068844735622406e-02,-2.122401446104049683e-01,-1.367095708847045898e-01
2.583283185958862305e-01,-2.180120646953582764e-01,-2.502556145191192627e-01,3.277647495269775391e-01,-4.348229616880416870e-02,-1.350428014993667603e-01,4.240813106298446655e-02,-2.471505254507064819e-01,-2.557087540626525879e-01,-2.556489109992980957e-01,1.119700670242309570e-01,1.981179565191268921e-01,-3.087669610977172852e-02,-1.717120558023452759e-01,-2.182693779468536377e-01,2.999545447528362274e-02,-2.594377994537353516e-01,-1.370368003845214844e-01
2.940638661384582520e-01,-2.233986258506774902e-01,-2.699505388736724854e-01,3.528921604156494141e-01,2.156278491020202637e-02,-1.371367722749710083e-01,-2.213643491268157959e-02,-2.596271038055419922e-01,-3.138289153575897217e-01,-1.756559908390045166e-01,1.869574636220932007e-01,1.828433573246002197e-01,-1.130390167236328125e-01,-2.078179419040679932e-01,-2.880428433418273926e-01,9.324828535318374634e-02,-2.766560912132263184e-01,-1.304306238889694214e-01
2.793020308017730713e-01,-1.808530986309051514e-01,-2.285878360271453857e-01,3.599502444267272949e-01,-6.756629794836044312e-03,-1.359265595674514771e-01,1.193559169769287109e-02,-2.322632223367691040e-01,-2.780267596244812012e-01,-1.818717122077941895e-01,1.343354582786560059e-01,1.651124060153961182e-01,-8.702364563941955566e-02,-1.857783645391464233e-01,-3.191684484481811523e-01,1.093444302678108215e-01,-2.414470165967941284e-01,-1.657095998525619507e-01
2.861695289611816406e-01,-2.146972417831420898e-01,-2.609528005123138428e-01,3.422205448150634766e-01,-5.038559436798095703e-03,-1.347324103116989136e-01,8.598744869232177734e-03,-2.652188241481781006e-01,-3.034821748733520508e-01,-2.216430008411407471e-01,1.549737006425857544e-01,1.907102614641189575e-01,-8.634415268898010254e-02,-2.033938467502593994e-01,-2.567081451416015625e-01,7.571565359830856323e-02,-2.635313868522644043e-01,-1.219304651021957397e-01
2.976246774196624756e-01,-2.390450239181518555e-01,-2.755089700222015381e-01,3.592716157436370850e-01,3.818060457706451416e-02,-1.401172727346420288e-01,-3.677877783775329590e-02,-2.605063319206237793e-01,-3.217239379882812500e-01,-1.573214232921600342e-01,2.029782533645629883e-01,1.842980682849884033e-01,-1.261327862739562988e-01,-2.114219218492507935e-01,-2.971952557563781738e-01,9.792067855596542358e-02,-2.869803607463836670e-01,-1.282771825790405273e-01
2.945367693901062012e-01,-2.396229505538940430e-01,-2.730087935924530029e-01,3.544910848140716553e-01,2.708534896373748779e-02,-1.394588351249694824e-01,-2.168541401624679565e-02,-2.635113894939422607e-01,-3.190211653709411621e-01,-1.794759929180145264e-01,1.890522390604019165e-01,1.900328844785690308e-01,-1.150231659412384033e-01,-2.130544930696487427e-01,-2.808583378791809082e-01,8.928899466991424561e-02,-2.817138433456420898e-01,-1.185509786009788513e-01
2.976961433887481689e-01,-2.405407130718231201e-01,-2.692927420139312744e-01,3.752969801425933838e-01,4.645888507366180420e-02,-1.435347944498062134e-01,-1.502443104982376099e-02,-2.696801126003265381e-01,-3.236601352691650391e-01,-1.622570753097534180e-01,1.873947381973266602e-01,1.934630125761032104e-01,-1.432135999202728271e-01,-2.140916883945465088e-01,-3.061298727989196777e-01,1.333355307579040527e-01,-2.687807977199554443e-01,-1.329738795757293701e-01
2.764528393745422363e-01,-1.636490821838378906e-01,-2.244135439395904541e-01,3.338261246681213379e-01,-4.356012865900993347e-02,-1.317865252494812012e-01,2.203202992677688599e-02,-2.302922010421752930e-01,-2.752597928047180176e-01,-2.218318879604339600e-01,1.127654910087585449e-01,1.763966977596282959e-01,-6.508016586303710938e-02,-1.886940151453018188e-01,-2.759464383125305176e-01,8.059070259332656860e-02,-2.409063875675201416e-01,-1.530374139547348022e-01
2.749786674976348877e-01,-2.087935507297515869e-01,-2.511720955371856689e-01,3.311538100242614746e-01,-3.394568338990211487e-02,-1.352776139974594116e-01,3.389432281255722046e-02,-2.562715411186218262e-01,-2.762039005756378174e-01,-2.484021484851837158e-01,1.265969723463058472e-01,1.931138932704925537e-01,-5.430749058723449707e-02,-1.845185756683349609e-01,-2.290746867656707764e-01,4.569543153047561646e-02,-2.532810568809509277e-01,-1.291293501853942871e-01
2.697360217571258545e-01,-2.350784838199615479e-01,-2.772216200828552246e-01,3.664302527904510498e-01,1.728794723749160767e-02,-1.235961169004440308e-01,1.696313172578811646e-02,-2.435449063777923584e-01,-2.918037772178649902e-01,-2.080589532852172852e-01,1.640725731849670410e-01,1.614424139261245728e-01,-9.889018535614013672e-02,-2.110781669616699219e-01,-2.429821789264678955e-01,9.296461194753646851e-02,-2.577961087226867676e-01,-1.265522390604019165e-01
2.955306768417358398e-01,-2.177993357181549072e-01,-2.652821242809295654e-01,3.504921793937683105e-01,1.501316577196121216e-02,-1.316287666559219360e-01,-1.357885450124740601e-02,-2.758554518222808838e-01,-3.210704922676086426e-01,-1.993868947029113770e-01,1.754272431135177612e-01,1.968181431293487549e-01,-1.109730899333953857e-01,-2.131843566894531250e-01,-2.726694345474243164e-01,9.414197504520416260e-02,-2.707712054252624512e-01,-1.199036166071891785e-01
2.765132486820220947e-01,-2.435570657253265381e-01,-2.815708518028259277e-01,3.733294904232025146e-01,3.207610547542572021e-02,-1.230776607990264893e-01,1.167520880699157715e-03,-2.512058615684509277e-01,-3.034151792526245117e-01,-1.920654773712158203e-01,1.806880086660385132e-01,1.652870327234268188e-01,-1.124686598777770996e-01,-2.158338874578475952e-01,-2.524755597114562988e-01,1.012831926345825195e-01,-2.631528973579406738e-01,-1.257687807083129883e-01
2.635365128517150879e-01,-2.440358698368072510e-01,-2.798404097557067871e-01,3.583385348320007324e-01,2.948790788650512695e-04,-1.307548284530639648e-01,3.198313713073730469e-02,-2.304101884365081787e-01,-2.832993268966674805e-01,-2.236712574958801270e-01,1.523063033819198608e-01,1.590642929077148438e-01,-8.446952700614929199e-02,-2.087053209543228149e-01,-2.262383401393890381e-01,7.642428576946258545e-02,-2.604403495788574219e-01,-1.200690045952796936e-01
2.691598832607269287e-01,-2.040868401527404785e-01,-2.451080679893493652e-01,3.278552889823913574e-01,-4.636018723249435425e-02,-1.395406574010848999e-01,4.302887991070747375e-02,-2.478344738483428955e-01,-2.560135424137115479e-01,-2.567245066165924072e-01,1.132858693599700928e-01,1.865851134061813354e-01,-3.810787200927734375e-02,-1.729725897312164307e-01,-2.244922965764999390e-01,3.518256545066833496e-02,-2.458528280258178711e-01,-1.340611577033996582e-01
2.695845365524291992e-01,-2.381730079650878906e-01,-2.650831341743469238e-01,3.358572125434875488e-01,-1.726176030933856964e-02,-1.375460922718048096e-01,2.524554729461669922e-02,-2.445079982280731201e-01,-2.789802551269531250e-01,-2.246005535125732422e-01,1.431680172681808472e-01,1.903172731399536133e-01,-5.665394663810729980e-02,-1.900823712348937988e-01,-2.390546053647994995e-01,4.307048767805099487e-02,-2.710800170898437500e-01,-1.266872137784957886e-01
2.906331419944763184e-01,-1.990456879138946533e-01,-2.566629648208618164e-01,3.418903052806854248e-01,-6.789371371269226074e-03,-1.296660304069519043e-01,4.804342985153198242e-03,-2.745433449745178223e-01,-3.090053796768188477e-01,-2.258920073509216309e-01,1.509514898061752319e-01,1.957491189241409302e-01,-9.580311179161071777e-02,-2.047519832849502563e-01,-2.577846348285675049e-01,8.634871989488601685e-02,-2.602881789207458496e-01,-1.244090497493743896e-01
2.938139438629150391e-01,-2.385123670101165771e-01,-2.734761238098144531e-01,3.543759882450103760e-01,2.685018628835678101e-02,-1.404284983873367310e-01,-2.262946218252182007e-02,-2.589777410030364990e-01,-3.161538839340209961e-01,-1.747646629810333252e-01,1.904477626085281372e-01,1.859295815229415894e-01,-1.143505871295928955e-01,-2.110994309186935425e-01,-2.843872308731079102e-01,8.893605321645736694e-02,-2.820044457912445068e-01,-1.221888661384582520e-01
2.792070806026458740e-01,-2.642728388309478760e-01,-2.885048687458038330e-01,3.753027319908142090e-01,3.956183046102523804e-02,-1.283941417932510376e-01,-7.613942027091979980e-03,-2.507060170173645020e-01,-3.128842413425445557e-01,-1.848591715097427368e-01,1.918520927429199219e-01,1.718402057886123657e-01,-1.220599114894866943e-01,-2.223283499479293823e-01,-2.488306611776351929e-01,9.935218840837478638e-02,-2.757490277290344238e-01,-1.161075979471206665e-01
2.912334203720092773e-01,-2.069472968578338623e-01,-2.642431557178497314e-01,3.532044291496276855e-01,1.152013987302780151e-02,-1.352000981569290161e-01,-1.684109121561050415e-02,-2.563911676406860352e-01,-3.042681813240051270e-01,-1.777633577585220337e-01,1.784503459930419922e-01,1.709954738616943359e-01,-1.002661585807800293e-01,-1.977054923772811890e-01,-2.980124652385711670e-01,9.446448087692260742e-02,-2.666312456130981445e-01,-1.453710496425628662e-01
3.005949556827545166e-01,-2.057793140411376953e-01,-2.652526795864105225e-01,3.579250574111938477e-01,2.876783907413482666e-02,-1.293424367904663086e-01,-3.545691072940826416e-02,-2.757529318332672119e-01,-3.250605463981628418e-01,-1.698939800262451172e-01,1.919746845960617065e-01,1.874130517244338989e-01,-1.254824697971343994e-01,-2.082119733095169067e-01,-3.005093038082122803e-01,1.117647215723991394e-01,-2.729263305664062500e-01,-1.404845863580703735e-01
2.554988563060760498e-01,-2.152114212512969971e-01,-2.464180886745452881e-01,3.303695619106292725e-01,-4.947235435247421265e-02,-1.352200061082839966e-01,4.370494186878204346e-02,-2.473529279232025146e-01,-2.452722340822219849e-01,-2.638277113437652588e-01,1.004065871238708496e-01,2.035159319639205933e-01,-2.718284726142883301e-02,-1.659635305404663086e-01,-2.135279476642608643e-01,2.806428633630275726e-02,-2.558873891830444336e-01,-1.377576589584350586e-01
2.743059992790222168e-01,-2.172334194183349609e-01,-2.628951668739318848e-01,3.384751081466674805e-01,-2.583316154778003693e-02,-1.451553404331207275e-01,2.588947117328643799e-02,-2.271050363779067993e-01,-2.674621939659118652e-01,-2.091985642910003662e-01,1.504162400960922241e-01,1.551076024770736694e-01,-5.181664228439331055e-02,-1.832729876041412354e-01,-2.662611603736877441e-01,4.911029338836669922e-02,-2.569280564785003662e-01,-1.397687643766403198e-01
2.530543804168701172e-01,-2.383826375007629395e-01,-2.682248055934906006e-01,3.286729753017425537e-01,-3.920971602201461792e-02,-1.341916024684906006e-01,4.049686342477798462e-02,-2.238155752420425415e-01,-2.535290420055389404e-01,-2.270608842372894287e-01,1.254994720220565796e-01,1.846477389335632324e-01,-2.905648946762084961e-02,-1.748855710029602051e-01,-2.284194529056549072e-01,2.392546273767948151e-02,-2.718903124332427979e-01,-1.466257274150848389e-01
2.775759398937225342e-01,-2.075168788433074951e-01,-2.495862841606140137e-01,3.321548700332641602e-01,-3.175324946641921997e-02,-1.336001008749008179e-01,3.101328760385513306e-02,-2.641766071319580078e-01,-2.809004783630371094e-01,-2.521426677703857422e-01,1.254144906997680664e-01,1.998673379421234131e-01,-6.021121144294738770e-02,-1.869229078292846680e-01,-2.267628759145736694e-01,5.009115487337112427e-02,-2.534786164760589600e-01,-1.254201978445053101e-01
2.666595280170440674e-01,-1.929255425930023193e-01,-2.269168049097061157e-01,3.352826833724975586e-01,-6.445102393627166748e-02,-1.410138309001922607e-01,4.869165271520614624e-02,-2.482657432556152344e-01,-2.255010008811950684e-01,-2.811772823333740234e-01,8.097188174724578857e-02,1.941333711147308350e-01,-2.699178457260131836e-02,-1.548516154289245605e-01,-2.119967192411422729e-01,2.893201075494289398e-02,-2.281057685613632202e-01,-1.337583959102630615e-01
2.775886058807373047e-01,-2.232953608036041260e-01,-2.623855471611022949e-01,3.382468521595001221e-01,-1.581782847642898560e-02,-1.421475112438201904e-01,2.216460555791854858e-02,-2.426493167877197266e-01,-2.816330790519714355e-01,-2.200567424297332764e-01,1.501130759716033936e-01,1.746973097324371338e-01,-6.331467628479003906e-02,-1.926218271255493164e-01,-2.536544799804687500e-01,5.437120050191879272e-02,-2.598842978477478027e-01,-1.284198462963104248e-01
2.646497189998626709e-01,-1.750804483890533447e-01,-2.042354643344879150e-01,3.381966352462768555e-01,-7.714161276817321777e-02,-1.459121108055114746e-01,4.998907446861267090e-02,-2.518777549266815186e-01,-2.124895006418228149e-01,-3.031697869300842285e-01,5.125194042921066284e-02,2.035173475742340088e-01,-3.317824006080627441e-02,-1.511727869510650635e-01,-1.998219192028045654e-01,2.826018817722797394e-02,-2.161888033151626587e-01,-1.272821724414825439e-01
2.797621786594390869e-01,-2.444870471954345703e-01,-2.693507671356201172e-01,3.428528308868408203e-01,-1.634098589420318604e-04,-1.381344050168991089e-01,1.106701046228408813e-02,-2.567686736583709717e-01,-2.981969118118286133e-01,-2.150852084159851074e-01,1.580282896757125854e-01,1.962101310491561890e-01,-7.898128032684326172e-02,-2.031171917915344238e-01,-2.487635463476181030e-01,5.932144820690155029e-02,-2.752919793128967285e-01,-1.137129813432693481e-01
2.929311692714691162e-01,-2.452236711978912354e-01,-2.714760601520538330e-01,3.516332507133483887e-01,2.022682130336761475e-02,-1.384607404470443726e-01,-8.374422788619995117e-03,-2.720656991004943848e-01,-3.207685649394989014e-01,-2.029939293861389160e-01,1.767720282077789307e-01,1.999385803937911987e-01,-1.065268218517303467e-01,-2.167030274868011475e-01,-2.632498145103454590e-01,8.178580552339553833e-02,-2.779923677444458008e-01,-1.047679781913757324e-01
2.713698148727416992e-01,-2.538047730922698975e-01,-2.836326062679290771e-01,3.655636310577392578e-01,1.745687797665596008e-02,-1.291256397962570190e-01,1.398437470197677612e-02,-2.417328357696533203e-01,-2.991274595260620117e-01,-2.083310633897781372e-01,1.701677143573760986e-01,1.681546568870544434e-01,-1.029418408870697021e-01,-2.171461582183837891e-01,-2.335659861564636230e-01,8.706825971603393555e-02,-2.678012549877166748e-01,-1.155291125178337097e-01
2.909914255142211914e-01,-1.940278112888336182e-01,-2.528438568115234375e-01,3.403815627098083496e-01,-1.202503591775894165e-02,-1.291345357894897461e-01,7.747404277324676514e-03,-2.740898132324218750e-01,-3.053008615970611572e-01,-2.312991917133331299e-01,1.444738805294036865e-01,1.965873390436172485e-01,-9.431487321853637695e-02,-2.029010504484176636e-01,-2.541634738445281982e-01,8.457870781421661377e-02,-2.562381029129028320e-01,-1.261337399482727051e-01
2.813029587268829346e-01,-2.333670854568481445e-01,-2.628395855426788330e-01,3.407054841518402100e-01,-6.315801292657852173e-03,-1.329963207244873047e-01,1.348936557769775391e-02,-2.716016471385955811e-01,-3.040286600589752197e-01,-2.307758629322052002e-01,1.493661701679229736e-01,2.089268118143081665e-01,-8.012700080871582031e-02,-2.027107179164886475e-01,-2.381979823112487793e-01,6.199894100427627563e-02,-2.719500660896301270e-01,-1.118244677782058716e-01
2.685085535049438477e-01,-2.531220912933349609e-01,-2.805836796760559082e-01,3.604085743427276611e-01,8.214600384235382080e-03,-1.286823153495788574e-01,2.394868433475494385e-02,-2.452476322650909424e-01,-3.000638484954833984e-01,-2.279648482799530029e-01,1.575405001640319824e-01,1.767522543668746948e-01,-9.940603375434875488e-02,-2.197969555854797363e-01,-2.178487181663513184e-01,8.284548670053482056e-02,-2.682648301124572754e-01,-1.067060455679893494e-01
2.907105982303619385e-01,-1.978746056556701660e-01,-2.585386633872985840e-01,3.485334515571594238e-01,3.631811589002609253e-03,-1.309317201375961304e-01,-1.142632961273193359e-02,-2.620321512222290039e-01,-3.084887862205505371e-01,-1.925622522830963135e-01,1.690354794263839722e-01,1.822513490915298462e-01,-1.010909378528594971e-01,-2.043422311544418335e-01,-2.868199348449707031e-01,9.691896289587020874e-02,-2.625427842140197754e-01,-1.397662460803985596e-01
2.866008281707763672e-01,-2.318554520606994629e-01,-2.658806741237640381e-01,3.448089361190795898e-01,2.342522144317626953e-03,-1.378786563873291016e-01,6.612211465835571289e-03,-2.643633782863616943e-01,-3.061685562133789062e-01,-2.168689966201782227e-01,1.612419337034225464e-01,1.935352981090545654e-01,-8.827340602874755859e-02,-2.071976810693740845e-01,-2.552959322929382324e-01,7.149200141429901123e-02,-2.689491212368011475e-01,-1.132166981697082520e-01
2.458645999431610107e-01,-2.666071355342864990e-01,-2.821158766746520996e-01,3.509321808815002441e-01,-1.139473915100097656e-02,-1.302671730518341064e-01,4.406726360321044922e-02,-2.131986021995544434e-01,-2.671132683753967285e-01,-2.281539142131805420e-01,1.390888243913650513e-01,1.616293787956237793e-01,-6.259796023368835449e-02,-2.047173827886581421e-01,-2.074957191944122314e-01,5.059669911861419678e-02,-2.694493532180786133e-01,-1.230638176202774048e-01
2.878582179546356201e-01,-2.314191162586212158e-01,-2.718978524208068848e-01,3.490036725997924805e-01,1.334917917847633362e-02,-1.426821947097778320e-01,-9.754605591297149658e-03,-2.456362396478652954e-01,-3.014360666275024414e-01,-1.808796823024749756e-01,1.798577457666397095e-01,1.748121529817581177e-01,-9.866464138031005859e-02,-2.036334276199340820e-01,-2.821044921875000000e-01,7.935107499361038208e-02,-2.756099104881286621e-01,-1.283146589994430542e-01
2.762722074985504150e-01,-1.648575365543365479e-01,-2.269140481948852539e-01,3.415281772613525391e-01,-2.760667353868484497e-02,-1.302831470966339111e-01,9.214445948600769043e-03,-2.312113046646118164e-01,-2.844492197036743164e-01,-2.013156414031982422e-01,1.274800896644592285e-01,1.706117540597915649e-01,-6.907176971435546875e-02,-1.916329860687255859e-01,-2.992168068885803223e-01,9.464646875858306885e-02,-2.450415492057800293e-01,-1.564010530710220337e-01
2.783116102218627930e-01,-2.505038380622863770e-01,-2.738412618637084961e-01,3.436763882637023926e-01,2.538960427045822144e-03,-1.450526863336563110e-01,1.053807884454727173e-02,-2.406612187623977661e-01,-2.908127307891845703e-01,-2.023674547672271729e-01,1.639895290136337280e-01,1.807311177253723145e-01,-7.706701755523681641e-02,-2.012291401624679565e-01,-2.592750191688537598e-01,5.679942667484283447e-02,-2.767545580863952637e-01,-1.168560460209846497e-01
2.554717659950256348e-01,-2.722738087177276611e-01,-2.839000225067138672e-01,3.570742011070251465e-01,-2.128690481185913086e-03,-1.273139715194702148e-01,3.334724903106689453e-02,-2.317686975002288818e-01,-2.851141691207885742e-01,-2.269514799118041992e-01,1.490855365991592407e-01,1.755374372005462646e-01,-7.823371887207031250e-02,-2.140993326902389526e-01,-2.096358239650726318e-01,6.415331363677978516e-02,-2.754645049571990967e-01,-1.097669526934623718e-01
2.713675498962402344e-01,-2.657681107521057129e-01,-2.891910374164581299e-01,3.700729012489318848e-01,2.656076848506927490e-02,-1.337586641311645508e-01,8.647158741950988770e-03,-2.332651615142822266e-01,-2.949063777923583984e-01,-1.916544735431671143e-01,1.807037591934204102e-01,1.582243293523788452e-01,-1.017319560050964355e-01,-2.136760503053665161e-01,-2.448168098926544189e-01,8.398258686065673828e-02,-2.706477046012878418e-01,-1.194625943899154663e-01
