,0,1,2,0,1,2
93,0.768606,0.50921637,0.013813285,0.75,0.5714285714285714,0.0
94,0.7511179,0.545354,0.01012367,0.75,0.5714285714285714,0.0
95,0.7780491,0.49653763,0.009808881,1.0,0.42857142857142855,0.0
96,0.7651579,0.5133276,0.011694031,0.75,0.42857142857142855,0.0
97,0.7607542,0.52351964,0.006862797,1.0,0.28571428571428575,0.0
98,0.7571715,0.5237215,0.014742255,0.75,0.42857142857142855,0.0
99,0.7489801,0.5335742,0.019336458,1.0,0.42857142857142855,0.0
100,0.73084605,0.55831593,0.016931802,0.75,0.42857142857142855,0.04364286521144739
101,0.740926,0.527648,0.009854499,0.75,0.5714285714285714,0.0
102,0.80298537,0.46070942,0.0067398585,1.0,0.42857142857142855,0.013114413665722774
103,0.7476576,0.52228254,0.0067984015,0.75,0.5714285714285714,0.0
104,0.7673057,0.49892837,0.010725265,0.75,0.7142857142857144,0.022786202921548763
105,0.79603696,0.4708648,0.00019584224,0.75,0.5714285714285714,0.0
106,0.7804823,0.48074543,-0.00018819794,1.0,0.14285714285714296,0.0
107,0.7488951,0.5215194,0.015433289,1.0,0.42857142857142855,0.0
108,0.73677653,0.52596277,0.018233687,1.0,0.28571428571428575,0.0
109,0.756234,0.5154306,0.011234272,0.75,0.42857142857142855,0.03686457164037245
110,0.73679626,0.5522461,0.019399643,1.0,0.42857142857142855,0.0
111,0.75568616,0.5309272,0.01477615,0.75,0.5714285714285714,0.0
112,0.8014536,0.46241874,0.0028722845,1.0,0.28571428571428575,0.0
113,0.7775193,0.5009154,0.010654846,1.0,0.28571428571428575,0.0
114,0.75296485,0.5225817,0.019327283,1.0,0.28571428571428575,0.0
115,0.7512829,0.5422602,0.014563145,1.0,0.42857142857142855,0.0
116,0.769084,0.49745458,0.007079942,1.0,0.28571428571428575,0.0
117,0.7747678,0.48918897,0.009464884,1.0,0.42857142857142855,0.0
118,0.7835737,0.4901217,0.011016823,1.0,0.42857142857142855,0.0
119,0.7467896,0.5463527,0.015833464,1.0,0.28571428571428575,0.0297112982788424
120,0.73468274,0.533682,0.022353733,0.75,0.5714285714285714,0.0
121,0.7553301,0.5122843,0.01600427,0.75,0.7142857142857144,0.0
122,0.7326566,0.5554564,0.01715142,1.0,0.28571428571428575,0.0
123,0.7462652,0.5236971,0.017045408,1.0,0.28571428571428575,0.0
124,0.7510432,0.5226246,0.0147142075,1.0,0.5714285714285714,0.0
125,0.7358024,0.54322785,0.018413318,0.75,0.5714285714285714,0.0
126,0.74065775,0.5306745,0.018498156,1.0,0.42857142857142855,0.0
127,0.7574008,0.5132419,0.012571126,0.5,0.8571428571428572,0.0
128,0.7374483,0.53750837,0.023621056,1.0,0.42857142857142855,0.0
129,0.7269922,0.55305576,0.01747908,0.75,0.5714285714285714,0.0
130,0.73466665,0.55405766,0.012969751,1.0,0.28571428571428575,0.0
131,0.8047577,0.47288293,0.007089654,1.0,0.42857142857142855,0.0
132,0.7803696,0.4814861,0.009328285,1.0,0.28571428571428575,0.0
133,0.7940752,0.46822843,0.005757097,1.0,0.42857142857142855,0.0
134,0.73794353,0.54122174,0.0138665605,0.75,0.5714285714285714,0.0
135,0.7745167,0.5049235,0.011012772,1.0,0.42857142857142855,0.0
136,0.7892842,0.49531823,0.006076051,1.0,0.42857142857142855,0.01897922629413807
137,0.7664974,0.4991777,0.013732504,0.75,0.7142857142857144,0.0
138,0.7247882,0.56981826,0.01654936,1.0,0.28571428571428575,0.0
139,0.76722926,0.50927496,0.016351175,1.0,0.42857142857142855,0.0
140,0.7309198,0.5600565,0.014629118,0.75,0.5714285714285714,0.0
141,0.72382826,0.5260577,0.014531694,0.75,0.5714285714285714,0.016152518255212838
142,0.7598722,0.5080363,0.015229063,1.0,0.28571428571428575,0.022736061308905757
143,0.74577755,0.5247756,0.007076869,1.0,0.28571428571428575,0.021678009624489254
144,0.7364639,0.55031675,0.011626482,0.75,0.5714285714285714,0.0
145,0.761786,0.50535464,0.012991497,1.0,0.42857142857142855,0.0
146,0.7924808,0.4695053,0.008671762,0.75,0.5714285714285714,0.0
147,0.7595811,0.50658023,0.013713736,1.0,0.28571428571428575,0.016229420239009376
148,0.7269958,0.54289085,0.017239481,1.0,0.42857142857142855,0.0249375233599446
149,0.78357553,0.47419226,0.0056432374,0.75,0.5714285714285714,0.0
150,0.73783886,0.5347607,0.024164066,0.75,0.5714285714285714,0.0
151,0.7366574,0.5663728,0.015853874,1.0,0.28571428571428575,0.0
152,0.76860493,0.51369655,0.01049342,1.0,0.42857142857142855,0.0
153,0.7485076,0.5296793,0.01989862,0.75,0.7142857142857144,0.0
154,0.75369084,0.53369343,0.012843404,1.0,0.42857142857142855,0.0
155,0.7542648,0.5121947,0.012459444,1.0,0.5714285714285714,0.0
156,0.7652426,0.51183563,0.015556727,1.0,0.5714285714285714,0.0
157,0.7798822,0.48265588,0.010183034,1.0,0.42857142857142855,0.0
158,0.7429298,0.54668766,0.019691003,0.75,0.7142857142857144,0.0
159,0.7358575,0.5432253,0.016905246,1.0,0.42857142857142855,0.0
160,0.7560207,0.5216336,0.0072631203,0.75,0.5714285714285714,0.02365029225600404
161,0.7370865,0.54080784,0.020998117,0.75,0.42857142857142855,0.024805155832596324
162,0.77275866,0.50009906,0.0036302805,0.75,0.42857142857142855,0.030145919769816693
163,0.76856893,0.49573892,0.012587547,0.75,0.42857142857142855,0.0
164,0.74069166,0.54669964,0.011931028,1.0,0.42857142857142855,0.0
165,0.75412333,0.5164584,0.010135595,0.5,0.5714285714285714,0.2480483753302767
166,0.7988978,0.46694756,0.0048551206,0.75,0.5714285714285714,0.01625430683906971
167,0.74904025,0.5203473,0.015412994,1.0,0.42857142857142855,0.016308081769735316
168,0.7565361,0.5133946,0.014223225,1.0,0.42857142857142855,0.03337674789288229
169,0.76778126,0.50304675,0.0046073254,0.75,0.5714285714285714,0.060280074077937604
170,0.7620611,0.5183826,0.018073315,0.5,0.8571428571428572,0.0
171,0.8025782,0.46538204,0.00027438626,1.0,0.42857142857142855,0.0
172,0.7879443,0.48961297,0.009405568,0.75,0.5714285714285714,0.0
173,0.7467957,0.55547434,0.013636643,0.5,0.7142857142857144,0.0
174,0.73780423,0.55074316,0.018446524,0.5,0.5714285714285714,0.0
175,0.76932156,0.4988464,0.003369119,0.5,0.7142857142857144,0.0
176,0.7791342,0.5002909,0.00754153,1.0,0.28571428571428575,0.0382779066632965
177,0.76876754,0.5115819,0.013199663,1.0,0.42857142857142855,0.0
178,0.7690685,0.49613726,0.00909329,0.75,0.5714285714285714,0.0
179,0.7602973,0.52203476,0.010948982,1.0,0.28571428571428575,0.0
180,0.76854336,0.4952443,0.012808092,0.5,0.5714285714285714,0.07245768060373114
181,0.7346677,0.5477441,0.020860989,0.75,0.5714285714285714,0.0
182,0.7532414,0.5196895,0.011557203,0.75,0.42857142857142855,0.022587499480493965
183,0.7513482,0.51950824,0.013853887,0.75,0.5714285714285714,0.018210501522275827
184,0.7511653,0.5150545,0.015783176,0.75,0.5714285714285714,0.0
185,0.7362249,0.5486295,0.016987678,0.5,0.7142857142857144,0.0
186,0.7820841,0.48183674,0.010010948,0.75,0.5714285714285714,0.0
187,0.74268335,0.5323228,0.015972707,0.75,0.28571428571428575,0.0
188,0.73305917,0.54921204,0.018461991,0.5,0.5714285714285714,0.020759278855000188
189,0.733696,0.55441403,0.019822445,0.5,0.5714285714285714,0.0
190,0.7861708,0.49165472,0.00988259,0.5,0.7142857142857144,0.018807259043092824
191,0.7641054,0.5144285,0.013400249,0.5,0.8571428571428572,0.03980771177602788
192,0.78009236,0.49759474,0.010713739,0.75,0.7142857142857144,0.0
193,0.78454673,0.48918286,0.011540109,0.75,0.5714285714285714,0.0
194,0.75388074,0.5249271,0.016782623,0.75,0.5714285714285714,0.0
195,0.75782824,0.5242645,0.013888862,0.75,0.42857142857142855,0.0
196,0.7764221,0.49014586,0.0051076096,0.75,0.5714285714285714,0.0
197,0.7542785,0.5139529,0.014064714,0.5,0.5714285714285714,0.05420069877921562
198,0.7433897,0.5427015,0.020105485,0.75,0.42857142857142855,0.0
199,0.78228754,0.49121428,0.010781974,0.5,0.7142857142857144,0.07825709066249134
200,0.7254638,0.57586795,0.021374749,0.75,0.5714285714285714,0.0
201,0.7449307,0.526699,0.018557604,0.75,0.42857142857142855,0.0
202,0.7432939,0.52603775,0.019594513,0.75,0.42857142857142855,0.0
203,0.80527747,0.45935106,0.00641031,1.0,0.42857142857142855,0.03224927953984214
204,0.75182116,0.5013006,0.013776381,0.75,0.5714285714285714,0.0
205,0.7350029,0.5424301,0.020152468,0.75,0.42857142857142855,0.0
206,0.7565683,0.50922215,0.0135926455,0.5,0.7142857142857144,0.0
207,0.78533,0.47694483,0.011477541,0.25,0.5714285714285714,0.0
208,0.7589026,0.5056398,0.014330566,0.75,0.5714285714285714,0.0
209,0.76840365,0.4977705,0.008291479,0.75,0.5714285714285714,0.017349483938014568
210,0.791098,0.47112137,0.008323042,0.5,0.8571428571428572,0.0
211,0.7538032,0.51223904,0.01626169,0.25,1.0,0.10281024486870566
212,0.77394915,0.507516,0.009689655,0.75,0.5714285714285714,0.0
213,0.73603654,0.5637011,0.023565726,0.5,0.8571428571428572,0.0
214,0.7381486,0.55473876,0.02104763,0.5,0.8571428571428572,0.0
215,0.75740373,0.51225054,0.010580007,0.5,1.0,0.0
216,0.75629056,0.52669674,0.013661444,0.5,0.8571428571428572,0.01903030341155255
217,0.73390126,0.55079997,0.02163897,0.5,0.7142857142857144,0.0
218,0.76637113,0.49755752,0.008864228,0.5,0.7142857142857144,0.03365248829810977
219,0.78644896,0.48754954,0.011921264,0.5,0.7142857142857144,0.014912213754967247
220,0.73095524,0.54307836,0.015127227,0.25,1.0,0.04890682101687122
221,0.7326866,0.5398922,0.004876282,0.5,0.8571428571428572,0.0
222,0.73856163,0.5312362,0.011233659,0.25,0.8571428571428572,0.02749608084354415
223,0.7171589,0.53823245,0.013369072,0.5,0.7142857142857144,0.0
224,0.7461375,0.52667224,0.016580757,0.5,0.5714285714285714,0.0
225,0.7794521,0.48302323,0.009821622,0.5,0.7142857142857144,0.01508186918899762
226,0.73445964,0.5529235,0.01737525,0.25,1.0,0.0
227,0.7557503,0.517844,0.0122933835,0.5,0.7142857142857144,0.0
228,0.73699737,0.54650503,0.019526182,0.5,0.8571428571428572,0.016108504864321107
229,0.7892045,0.4726068,0.010032162,0.75,0.7142857142857144,0.0
230,0.7538176,0.53503054,0.012627428,0.5,0.8571428571428572,0.0
231,0.74057454,0.5413181,0.020590235,0.25,1.0,0.0
232,0.73840976,0.5328424,0.022512421,0.5,0.8571428571428572,0.01843338911608156
233,0.745836,0.5420095,0.017159967,0.5,0.8571428571428572,0.0
234,0.787415,0.48867458,0.008364776,0.5,0.5714285714285714,0.0
235,0.7544056,0.5273821,0.01579393,0.5,0.7142857142857144,0.0
236,0.77643394,0.49790314,0.016098332,0.5,0.8571428571428572,0.0
237,0.7889664,0.4719325,0.012170328,0.75,0.42857142857142855,0.0
238,0.77188903,0.5075227,0.010567192,0.5,1.0,0.0
239,0.74963677,0.53490436,0.015365072,0.5,0.8571428571428572,0.0
240,0.7414937,0.5095548,0.008176949,0.25,1.0,0.0
241,0.756675,0.508365,0.017480863,0.25,0.7142857142857144,0.04204974640367785
242,0.7651552,0.5035714,0.008177057,0.25,1.0,0.0
243,0.74314564,0.5235046,0.022017963,0.5,0.8571428571428572,0.06223985367541648
244,0.73013467,0.5586671,0.016332373,0.5,1.0,0.0
245,0.73632014,0.5374699,0.020614509,0.5,0.8571428571428572,0.01719388833441424
246,0.7509494,0.5171571,0.01693722,0.25,1.0,0.0
247,0.75215185,0.5181332,0.01423341,0.5,0.7142857142857144,0.0
248,0.766057,0.4978608,0.01323043,0.5,1.0,0.0
249,0.7445554,0.5272544,0.018090753,0.5,1.0,0.01726322180159412
250,0.7507602,0.5167191,0.017090986,0.5,0.8571428571428572,0.0
251,0.7407206,0.5556809,0.017228037,0.25,1.0,0.0
252,0.73565245,0.5532032,0.019904694,0.25,1.0,0.056760550327590684
253,0.7655915,0.5099878,0.015260715,0.5,1.0,0.017775679136173547
254,0.7357857,0.5645868,0.01834073,0.25,1.0,0.0
255,0.78289175,0.49553385,0.009196529,0.25,1.0,0.0
256,0.77795845,0.5029663,0.008957198,0.25,1.0,0.14159637114774776
257,0.7325753,0.5581425,0.01306472,0.25,0.8571428571428572,0.0
258,0.7712742,0.4998849,0.0022105575,0.5,0.8571428571428572,0.021842785606703642
259,0.7746663,0.50412506,0.011154236,0.25,1.0,0.09861574319911738
260,0.68335813,0.61707884,0.015824592,0.75,0.7142857142857144,0.0
261,0.5880771,0.7476175,0.0298645,1.0,0.42857142857142855,0.0
262,0.58106875,0.75482976,0.032373115,0.75,0.42857142857142855,0.0
263,0.5836705,0.75911546,0.03211449,0.5,0.42857142857142855,0.06048809844870421
264,0.5793445,0.7650055,0.034016512,0.75,0.7142857142857144,0.0
265,0.63715076,0.6857464,0.022584379,0.75,0.5714285714285714,0.0
266,0.6649689,0.64319897,0.020268386,0.75,0.5714285714285714,0.0
267,0.58231777,0.759298,0.037919678,0.75,0.5714285714285714,0.0
268,0.6249797,0.6860938,0.027513402,0.75,0.42857142857142855,0.0
269,0.6309053,0.6850332,0.024212666,0.75,0.8571428571428572,0.0
270,0.6023409,0.7492455,0.021966524,0.75,0.42857142857142855,0.0
271,0.58309764,0.75451016,0.03083906,0.75,0.5714285714285714,0.0
272,0.63393235,0.6741166,0.024908677,0.75,0.7142857142857144,0.0
273,0.66940534,0.6399886,0.009936713,0.75,0.5714285714285714,0.0
274,0.59490246,0.7527371,0.027345277,0.75,0.7142857142857144,0.0
275,0.5868552,0.7488465,0.030386943,0.75,0.5714285714285714,0.0
276,0.5811927,0.7548676,0.031211104,0.75,0.42857142857142855,0.0
277,0.67302287,0.6281267,0.015406841,0.75,0.5714285714285714,0.0
278,0.5914398,0.7482478,0.03582522,0.75,0.42857142857142855,0.0
279,0.61345774,0.7229116,0.027404364,0.75,0.5714285714285714,0.0
280,0.585477,0.757425,0.028319757,0.75,0.5714285714285714,0.0
281,0.57695097,0.7654456,0.034061633,0.75,0.42857142857142855,0.01714077209161381
282,0.60062313,0.7182243,0.033755045,0.75,0.7142857142857144,0.04134449294615058
283,0.5833524,0.7433966,0.029710213,0.75,0.5714285714285714,0.0
284,0.61081725,0.72996885,0.02830796,0.75,0.5714285714285714,0.0
285,0.5919503,0.72996926,0.034600876,0.75,0.42857142857142855,0.0
286,0.5842736,0.75020677,0.031637214,0.75,0.7142857142857144,0.0
287,0.5729251,0.77669454,0.03145913,0.75,0.7142857142857144,0.0663350292166442
288,0.6069251,0.70882154,0.031511754,0.75,0.7142857142857144,0.0
289,0.6262106,0.6859188,0.025562271,0.75,0.7142857142857144,0.04995232949530288
290,0.5994081,0.7466731,0.0277709,0.75,0.7142857142857144,0.0
291,0.6520567,0.6518929,0.019901289,0.75,0.7142857142857144,0.0
292,0.5835683,0.74983174,0.033004858,0.5,0.8571428571428572,0.0
293,0.5828413,0.7692377,0.031099902,0.5,0.7142857142857144,0.0
294,0.62842184,0.6929118,0.02052011,0.75,0.5714285714285714,0.0
295,0.59007376,0.74444467,0.029560057,0.5,0.8571428571428572,0.0213274061171077
296,0.5802975,0.7630848,0.034719676,0.75,0.5714285714285714,0.0
297,0.5825588,0.76006764,0.037874494,0.5,0.5714285714285714,0.00993488775610001
298,0.6185844,0.7119692,0.028355636,0.75,0.7142857142857144,0.0
299,0.59948117,0.7365949,0.025383651,0.75,0.7142857142857144,0.0
300,0.5835958,0.74590737,0.034439526,0.75,0.42857142857142855,0.0
301,0.6865316,0.60574347,0.015327925,0.75,0.42857142857142855,0.0
302,0.6350946,0.68991417,0.017000735,0.75,0.5714285714285714,0.0
303,0.5794924,0.7590352,0.032026317,0.75,0.5714285714285714,0.0
304,0.59384304,0.72952676,0.034711845,0.5,0.5714285714285714,0.22940420570414516
305,0.6099204,0.7084816,0.03173696,0.5,0.28571428571428575,0.10621677663404688
306,0.62958163,0.6784321,0.025735606,0.75,0.7142857142857144,0.0
307,0.6875427,0.6094736,0.015646908,0.75,0.7142857142857144,0.0
308,0.58538157,0.75689286,0.03630726,1.0,0.28571428571428575,0.0
309,0.59210217,0.7358081,0.034361742,0.75,0.42857142857142855,0.0
310,0.5832891,0.78106815,0.026461344,0.75,0.42857142857142855,0.0
311,0.6264945,0.68822265,0.024418045,0.75,0.5714285714285714,0.0
312,0.57955366,0.78330594,0.027689304,0.75,0.7142857142857144,0.0
313,0.58253974,0.7589294,0.039309613,0.75,0.7142857142857144,0.0
314,0.57722086,0.78884745,0.02732358,0.5,0.8571428571428572,0.0
315,0.6086009,0.7112745,0.03091174,0.75,0.5714285714285714,0.0
316,0.61846274,0.7048179,0.024911206,0.75,0.5714285714285714,0.0
317,0.58328843,0.7452841,0.03607276,0.5,0.7142857142857144,0.01907654239749663
318,0.5925027,0.7497183,0.030941587,0.75,0.5714285714285714,0.0
319,0.5780744,0.7622197,0.032643225,0.5,0.8571428571428572,0.0
320,0.58242327,0.7597502,0.033630688,0.75,0.7142857142857144,0.0
321,0.6398331,0.66752607,0.02331192,0.75,0.5714285714285714,0.0
322,0.58771586,0.74213856,0.036172643,0.5,0.7142857142857144,0.10614085003741387
323,0.5837527,0.74836504,0.031126497,1.0,0.28571428571428575,0.0
324,0.6471736,0.65952283,0.021581749,1.0,0.42857142857142855,0.0
325,0.6359302,0.683799,0.020599533,0.75,0.42857142857142855,0.017810427264150656
326,0.6006254,0.72206044,0.031130575,1.0,0.28571428571428575,0.0
327,0.5812035,0.76702356,0.030110236,0.75,0.5714285714285714,0.024516876441194047
328,0.6583099,0.64528996,0.02091629,0.75,0.5714285714285714,0.0
329,0.62584996,0.68713045,0.02692915,0.25,0.8571428571428572,0.08252207890740848
330,0.6142858,0.71594393,0.022457115,0.75,0.7142857142857144,0.0
331,0.5918407,0.7610727,0.0371123,0.75,0.5714285714285714,0.018610095877294532
332,0.5846715,0.7594107,0.0335444,0.75,0.5714285714285714,0.0
333,0.59570664,0.72705925,0.0317486,0.75,0.42857142857142855,0.016485164872123894
334,0.58223933,0.75939906,0.03423118,0.5,0.7142857142857144,0.023108321848723322
335,0.5994169,0.74858785,0.027307615,0.5,0.7142857142857144,0.0
336,0.5809166,0.7733956,0.030229038,0.75,0.5714285714285714,0.017383494107622608
337,0.5970023,0.7237997,0.032403525,0.75,0.42857142857142855,0.0
338,0.59431803,0.74094874,0.036120676,0.75,0.5714285714285714,0.0
339,0.5835021,0.7483974,0.03229209,0.75,0.5714285714285714,0.0
340,0.575828,0.76799154,0.032513574,0.75,0.5714285714285714,0.0
341,0.59015816,0.7405307,0.028308822,0.75,0.42857142857142855,0.0
342,0.5843977,0.7492343,0.034153968,0.75,0.7142857142857144,0.0
343,0.58271086,0.753169,0.032219145,0.75,0.5714285714285714,0.0
344,0.645807,0.6672026,0.01952838,0.5,0.7142857142857144,0.036217889312937485
345,0.65731126,0.6422545,0.0198623,0.75,0.42857142857142855,0.0
346,0.5843262,0.7591324,0.033900373,0.75,0.7142857142857144,0.0
347,0.5839727,0.7515857,0.03138782,0.75,0.42857142857142855,0.0
348,0.57926095,0.7603907,0.031935677,0.5,0.7142857142857144,0.0
349,0.603698,0.7125024,0.032490894,0.75,0.7142857142857144,0.031838974819577724
350,0.6303086,0.6860196,0.02362383,0.75,0.5714285714285714,0.0
351,0.6102654,0.71031857,0.028251892,0.75,0.42857142857142855,0.0
352,0.5938203,0.74534136,0.034537345,0.75,0.28571428571428575,0.0
353,0.57985336,0.7785402,0.029553276,0.75,0.7142857142857144,0.0
354,0.6359109,0.6751286,0.022391986,0.75,0.7142857142857144,0.0
355,0.6135729,0.72413665,0.027717149,0.75,0.5714285714285714,0.0
356,0.63069767,0.6829403,0.023189235,0.75,0.5714285714285714,0.0
357,0.5868568,0.7512667,0.03617336,0.75,0.5714285714285714,0.017998210472276868
358,0.5807528,0.7778394,0.027852371,0.5,0.8571428571428572,0.0
359,0.5825111,0.78359574,0.026345452,0.5,0.8571428571428572,0.0
360,0.5589268,0.78470665,0.03447641,0.5,1.0,0.026733169031631043
361,0.6678721,0.6770652,-0.0005844794,0.75,0.7142857142857144,0.0
362,0.5764102,0.7446148,0.03416449,0.75,0.8571428571428572,0.02762338259926137
363,0.58342034,0.7445079,0.03633076,0.5,0.8571428571428572,0.015030333181122735
364,0.5942672,0.7299601,0.03381821,0.5,0.7142857142857144,0.0
365,0.58307976,0.75159556,0.03150034,0.75,0.7142857142857144,0.0
366,0.5576258,0.78221226,0.035146415,0.5,0.7142857142857144,0.025659129920462907
